P@1,HR@1,R@1,NDCG@1,P@2,HR@2,R@2,NDCG@2,P@3,HR@3,R@3,NDCG@3,P@4,HR@4,R@4,NDCG@4,P@5,HR@5,R@5,NDCG@5,P@6,HR@6,R@6,NDCG@6,P@7,HR@7,R@7,NDCG@7,P@8,HR@8,R@8,NDCG@8,P@9,HR@9,R@9,NDCG@9,P@10,HR@10,R@10,NDCG@10,P@11,HR@11,R@11,NDCG@11,P@12,HR@12,R@12,NDCG@12,P@13,HR@13,R@13,NDCG@13,P@14,HR@14,R@14,NDCG@14,P@15,HR@15,R@15,NDCG@15,P@16,HR@16,R@16,NDCG@16,P@17,HR@17,R@17,NDCG@17,P@18,HR@18,R@18,NDCG@18,P@19,HR@19,R@19,NDCG@19,P@20,HR@20,R@20,NDCG@20,method,rerank_failed
1.0,1.0,0.0121951219512195,1.0,1.0,1.0,0.024390243902439,1.0,1.0,1.0,0.0365853658536585,1.0,0.75,1.0,0.0365853658536585,0.8318724637288826,0.6,1.0,0.0365853658536585,0.7227265726449519,0.5,1.0,0.0365853658536585,0.644824486427155,0.4285714285714285,1.0,0.0365853658536585,0.5857421563596757,0.5,1.0,0.048780487804878,0.6187976698388302,0.5555555555555556,1.0,0.0609756097560975,0.6457699306980323,0.6,1.0,0.073170731707317,0.6683063269107928,0.6363636363636364,1.0,0.0853658536585365,0.6874921364307421,0.5833333333333334,1.0,0.0853658536585365,0.6510114619514406,0.6153846153846154,1.0,0.0975609756097561,0.668127242073971,0.5714285714285714,1.0,0.0975609756097561,0.6376510482497038,0.6,1.0,0.1097560975609756,0.6531060661002512,0.5625,1.0,0.1097560975609756,0.6269379050563291,0.5294117647058824,1.0,0.1097560975609756,0.6032454999030914,0.5,1.0,0.1097560975609756,0.5816675296558884,0.5263157894736842,1.0,0.1219512195121951,0.5958754746428161,0.5,1.0,0.1219512195121951,0.5766058800556735,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.5,1.0,0.0256410256410256,0.3868528072345416,0.3333333333333333,1.0,0.0256410256410256,0.2960819109658652,0.5,1.0,0.0512820512820512,0.4144299250118475,0.4,1.0,0.0512820512820512,0.360054614577234,0.3333333333333333,1.0,0.0512820512820512,0.3212446320893053,0.2857142857142857,1.0,0.0512820512820512,0.2918104499436024,0.25,1.0,0.0512820512820512,0.2685255697426522,0.2222222222222222,1.0,0.0512820512820512,0.2495258387824492,0.2,1.0,0.0512820512820512,0.2336508082431053,0.1818181818181818,1.0,0.0512820512820512,0.2201359894062419,0.25,1.0,0.0769230769230769,0.2615182301636379,0.2307692307692307,1.0,0.0769230769230769,0.2486923403778498,0.2142857142857142,1.0,0.0769230769230769,0.2373483994476177,0.2,1.0,0.0769230769230769,0.2272249432252587,0.1875,1.0,0.0769230769230769,0.2181206656566563,0.1764705882352941,1.0,0.0769230769230769,0.2098777389786673,0.1666666666666666,1.0,0.0769230769230769,0.2023704544519539,0.1578947368421052,1.0,0.0769230769230769,0.1954972889970521,0.15,1.0,0.0769230769230769,0.1891752407467582,rrf_hop1_llm,False
1.0,1.0,0.0384615384615384,1.0,0.5,1.0,0.0384615384615384,0.6131471927654584,0.6666666666666666,1.0,0.0769230769230769,0.7039180890341347,0.5,1.0,0.0769230769230769,0.5855700749881525,0.4,1.0,0.0769230769230769,0.5087403079104241,0.3333333333333333,1.0,0.0769230769230769,0.4539036202482202,0.2857142857142857,1.0,0.0769230769230769,0.4123144993714362,0.25,1.0,0.0769230769230769,0.3794140541514856,0.2222222222222222,1.0,0.0769230769230769,0.352568324121728,0.2,1.0,0.0769230769230769,0.3301376494471202,0.1818181818181818,1.0,0.0769230769230769,0.3110418433719987,0.1666666666666666,1.0,0.0769230769230769,0.2945369036989339,0.1538461538461538,1.0,0.0769230769230769,0.2800916473880219,0.1428571428571428,1.0,0.0769230769230769,0.267315447291977,0.1333333333333333,1.0,0.0769230769230769,0.2559138274179071,0.125,1.0,0.0769230769230769,0.2456600652851721,0.1764705882352941,1.0,0.1153846153846153,0.2741670788384917,0.1666666666666666,1.0,0.1153846153846153,0.2643601775505584,0.1578947368421052,1.0,0.1153846153846153,0.2553816374523368,0.2,1.0,0.1538461538461538,0.2794613228547883,rrf_hop1_llm,False
1.0,1.0,0.0526315789473684,1.0,1.0,1.0,0.1052631578947368,1.0,1.0,1.0,0.1578947368421052,1.0,1.0,1.0,0.2105263157894736,1.0,1.0,1.0,0.2631578947368421,1.0,1.0,1.0,0.3157894736842105,1.0,0.8571428571428571,1.0,0.3157894736842105,0.9083745556952364,0.875,1.0,0.3684210526315789,0.9156857657441144,0.8888888888888888,1.0,0.4210526315789473,0.9216514835285048,0.8,1.0,0.4210526315789473,0.8630152897016883,0.8181818181818182,1.0,0.4736842105263157,0.8709387527404965,0.8333333333333334,1.0,0.5263157894736842,0.8777871821256098,0.8461538461538461,1.0,0.5789473684210527,0.8837809827546776,0.7857142857142857,1.0,0.5789473684210527,0.8434678824460826,0.8,1.0,0.631578947368421,0.8501443379989247,0.75,1.0,0.631578947368421,0.8160813961552341,0.7058823529411765,1.0,0.631578947368421,0.7852411312425671,0.7222222222222222,1.0,0.6842105263157895,0.7929230128001009,0.6842105263157895,1.0,0.6842105263157895,0.7659927423970752,0.7,1.0,0.7368421052631579,0.7994117470476729,rrf_hop1_llm,False
1.0,1.0,0.0208333333333333,1.0,1.0,1.0,0.0416666666666666,1.0,1.0,1.0,0.0625,1.0,0.75,1.0,0.0625,0.8318724637288826,0.8,1.0,0.0833333333333333,0.8539316501572937,0.8333333333333334,1.0,0.1041666666666666,0.8696762340896295,0.7142857142857143,1.0,0.1041666666666666,0.7899917627398735,0.625,1.0,0.1041666666666666,0.7269547345639102,0.5555555555555556,1.0,0.1041666666666666,0.6755184993100495,0.5,1.0,0.1041666666666666,0.6325414799409712,0.5454545454545454,1.0,0.125,0.6537959980228973,0.5,1.0,0.125,0.6191033554225464,0.5384615384615384,1.0,0.1458333333333333,0.6377840354656549,0.5,1.0,0.1458333333333333,0.6086919274675758,0.5333333333333333,1.0,0.1666666666666666,0.625382118557792,0.5,1.0,0.1666666666666666,0.6003247797244126,0.4705882352941176,1.0,0.1666666666666666,0.5776381024792697,0.4444444444444444,1.0,0.1666666666666666,0.5569761036894721,0.4210526315789473,1.0,0.1666666666666666,0.5380593654459793,0.4,1.0,0.1666666666666666,0.5206594450311071,rrf_hop1_llm,False
1.0,1.0,0.03125,1.0,1.0,1.0,0.0625,1.0,0.6666666666666666,1.0,0.0625,0.7653606369886217,0.5,1.0,0.0625,0.6366824387328317,0.4,1.0,0.0625,0.5531464700081437,0.3333333333333333,1.0,0.0625,0.4935232796777481,0.2857142857142857,1.0,0.0625,0.4483039899025303,0.25,1.0,0.0625,0.4125317798925534,0.3333333333333333,1.0,0.09375,0.4540985407057151,0.3,1.0,0.09375,0.4252084336260237,0.2727272727272727,1.0,0.09375,0.4006135478151301,0.25,1.0,0.09375,0.3793556284071833,0.2307692307692307,1.0,0.09375,0.3607505259004692,0.2142857142857142,1.0,0.09375,0.3442951230113114,0.2,1.0,0.09375,0.3296101425627874,0.1875,1.0,0.09375,0.3164035720836683,0.1764705882352941,1.0,0.09375,0.304446468260022,0.1666666666666666,1.0,0.09375,0.2935564793002433,0.2105263157894736,1.0,0.125,0.3175496220515513,0.2,1.0,0.125,0.3072806099196093,rrf_hop1_llm,False
1.0,1.0,0.0208333333333333,1.0,0.5,1.0,0.0208333333333333,0.6131471927654584,0.6666666666666666,1.0,0.0416666666666666,0.7039180890341347,0.5,1.0,0.0416666666666666,0.5855700749881525,0.4,1.0,0.0416666666666666,0.5087403079104241,0.5,1.0,0.0625,0.561692774772731,0.4285714285714285,1.0,0.0625,0.510227424721404,0.375,1.0,0.0625,0.4695140628038533,0.3333333333333333,1.0,0.0625,0.4362932381209214,0.3,1.0,0.0625,0.4085359184257955,0.2727272727272727,1.0,0.0625,0.3849054034389544,0.25,1.0,0.0625,0.3644810116763363,0.2307692307692307,1.0,0.0625,0.3466054192870481,0.2142857142857142,1.0,0.0625,0.3307952363255756,0.2,1.0,0.0625,0.3166860571556274,0.1875,1.0,0.0625,0.3039973191785082,0.1764705882352941,1.0,0.0625,0.292509055997439,0.1666666666666666,1.0,0.0625,0.2820460658742401,0.1578947368421052,1.0,0.0625,0.2724668549073643,0.15,1.0,0.0625,0.263655742425103,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0666666666666666,0.2346393630113782,0.25,1.0,0.0666666666666666,0.1951900249960508,0.2,1.0,0.0666666666666666,0.169580102636808,0.1666666666666666,1.0,0.0666666666666666,0.1513012067494067,0.1428571428571428,1.0,0.0666666666666666,0.1374381664571454,0.125,1.0,0.0666666666666666,0.1264713513838285,0.1111111111111111,1.0,0.0666666666666666,0.1175227747072426,0.1,1.0,0.0666666666666666,0.11004588314904,0.0909090909090909,1.0,0.0666666666666666,0.1036806144573329,0.0833333333333333,1.0,0.0666666666666666,0.0981789678996446,0.0769230769230769,1.0,0.0666666666666666,0.0933638824626739,0.0714285714285714,1.0,0.0666666666666666,0.0891051490973256,0.0666666666666666,1.0,0.0666666666666666,0.0853046091393023,0.0625,1.0,0.0666666666666666,0.0853046091393023,0.0588235294117647,1.0,0.0666666666666666,0.0853046091393023,0.0555555555555555,1.0,0.0666666666666666,0.0853046091393023,0.0526315789473684,1.0,0.0666666666666666,0.0853046091393023,0.05,1.0,0.0666666666666666,0.0853046091393023,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0384615384615384,0.0707557607210806,0.1,1.0,0.0384615384615384,0.066254223454389,0.1818181818181818,1.0,0.0769230769230769,0.1202639018483548,0.25,1.0,0.1153846153846153,0.1669456957536356,0.2307692307692307,1.0,0.1153846153846153,0.1587580176227151,0.2142857142857142,1.0,0.1153846153846153,0.1515163729006599,0.2,1.0,0.1153846153846153,0.1450538504164121,0.1875,1.0,0.1153846153846153,0.1392419421908421,0.1764705882352941,1.0,0.1153846153846153,0.1339798955318309,0.1666666666666666,1.0,0.1153846153846153,0.1291874616057202,0.1578947368421052,1.0,0.1153846153846153,0.124799831006582,0.15,1.0,0.1153846153846153,0.12076401773623,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.037037037037037,0.0707557607210806,0.1,1.0,0.037037037037037,0.066254223454389,0.0909090909090909,1.0,0.037037037037037,0.0624219498410596,0.0833333333333333,1.0,0.037037037037037,0.0591096285622483,0.0769230769230769,1.0,0.037037037037037,0.0562106582658223,0.1428571428571428,1.0,0.074074074074074,0.0992610012194838,0.1333333333333333,1.0,0.074074074074074,0.0950272907635819,0.125,1.0,0.074074074074074,0.0912198089817677,0.1764705882352941,1.0,0.1111111111111111,0.125563223707834,0.2222222222222222,1.0,0.1481481481481481,0.1568416513876487,0.2631578947368421,1.0,0.1851851851851851,0.185478078826568,0.25,1.0,0.1851851851851851,0.1794800347118434,rrf_hop1_llm,False
1.0,1.0,0.032258064516129,1.0,1.0,1.0,0.064516129032258,1.0,0.6666666666666666,1.0,0.064516129032258,0.7653606369886217,0.75,1.0,0.0967741935483871,0.8048099750039491,0.8,1.0,0.1290322580645161,0.830419897363192,0.8333333333333334,1.0,0.1612903225806451,0.8486987932505933,0.7142857142857143,1.0,0.1612903225806451,0.7709363892380909,0.75,1.0,0.1935483870967742,0.7892144143602857,0.6666666666666666,1.0,0.1935483870967742,0.7333729481001815,0.7,1.0,0.2258064516129032,0.7503359712972109,0.6363636363636364,1.0,0.2258064516129032,0.7069350740560905,0.5833333333333334,1.0,0.2258064516129032,0.6694226910802901,0.6153846153846154,1.0,0.2580645161290322,0.6856355116061617,0.6428571428571429,1.0,0.2903225806451613,0.6999750452704642,0.6,1.0,0.2903225806451613,0.6701194964484329,0.625,1.0,0.3225806451612903,0.6833368995476449,0.6470588235294118,1.0,0.3548387096774194,0.6953038111229204,0.6666666666666666,1.0,0.3870967741935484,0.7062027325389642,0.6842105263157895,1.0,0.4193548387096774,0.7161810529164437,0.65,1.0,0.4193548387096774,0.6930209815123216,rrf_hop1_llm,False
1.0,1.0,0.027027027027027,1.0,0.5,1.0,0.027027027027027,0.6131471927654584,0.6666666666666666,1.0,0.054054054054054,0.7039180890341347,0.5,1.0,0.054054054054054,0.5855700749881525,0.6,1.0,0.081081081081081,0.639945385422766,0.5,1.0,0.081081081081081,0.5709662133861837,0.4285714285714285,1.0,0.081081081081081,0.5186511804016661,0.375,1.0,0.081081081081081,0.4772656487866461,0.3333333333333333,1.0,0.081081081081081,0.4434963547407068,0.3,1.0,0.081081081081081,0.4152807670887412,0.3636363636363636,1.0,0.1081081081081081,0.4491020688965366,0.3333333333333333,1.0,0.1081081081081081,0.425271183399498,0.3076923076923077,1.0,0.1081081081081081,0.4044142002211526,0.2857142857142857,1.0,0.1081081081081081,0.3859671069504649,0.3333333333333333,1.0,0.1351351351351351,0.4121570249205977,0.3125,1.0,0.1351351351351351,0.395643028246357,0.2941176470588235,1.0,0.1351351351351351,0.3806914120724644,0.3333333333333333,1.0,0.1621621621621621,0.4028439557487694,0.3157894736842105,1.0,0.1621621621621621,0.3891620515999313,0.3,1.0,0.1621621621621621,0.3765772158714152,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0625,0.2346393630113782,0.25,1.0,0.0625,0.1951900249960508,0.4,1.0,0.125,0.3007851801491498,0.3333333333333333,1.0,0.125,0.2683637998873702,0.2857142857142857,1.0,0.125,0.2437748474873752,0.25,1.0,0.125,0.2243229460189889,0.2222222222222222,1.0,0.125,0.2084508053262215,0.2,1.0,0.125,0.195189000790661,0.1818181818181818,1.0,0.125,0.1838988879745757,0.1666666666666666,1.0,0.125,0.1741405865863796,0.1538461538461538,1.0,0.125,0.1656000425126764,0.1428571428571428,1.0,0.125,0.1580463032320313,0.2,1.0,0.1875,0.1939575687401224,0.1875,1.0,0.1875,0.1861862232299124,0.1764705882352941,1.0,0.1875,0.1861862232299124,0.1666666666666666,1.0,0.1875,0.1861862232299124,0.1578947368421052,1.0,0.1875,0.1861862232299124,0.15,1.0,0.1875,0.1861862232299124,rrf_hop1_llm,False
1.0,1.0,0.0666666666666666,1.0,0.5,1.0,0.0666666666666666,0.6131471927654584,0.3333333333333333,1.0,0.0666666666666666,0.4692787260227564,0.25,1.0,0.0666666666666666,0.3903800499921017,0.2,1.0,0.0666666666666666,0.3391602052736161,0.1666666666666666,1.0,0.0666666666666666,0.3026024134988134,0.1428571428571428,1.0,0.0666666666666666,0.2748763329142908,0.125,1.0,0.0666666666666666,0.2529427027676571,0.1111111111111111,1.0,0.0666666666666666,0.2350455494144853,0.1,1.0,0.0666666666666666,0.2200917662980801,0.0909090909090909,1.0,0.0666666666666666,0.2073612289146658,0.0833333333333333,1.0,0.0666666666666666,0.1963579357992892,0.0769230769230769,1.0,0.0666666666666666,0.1867277649253479,0.0714285714285714,1.0,0.0666666666666666,0.1782102981946513,0.0666666666666666,1.0,0.0666666666666666,0.1706092182786047,0.0625,1.0,0.0666666666666666,0.1706092182786047,0.0588235294117647,1.0,0.0666666666666666,0.1706092182786047,0.0555555555555555,1.0,0.0666666666666666,0.1706092182786047,0.0526315789473684,1.0,0.0666666666666666,0.1706092182786047,0.05,1.0,0.0666666666666666,0.1706092182786047,rrf_hop1_llm,False
1.0,1.0,0.0434782608695652,1.0,1.0,1.0,0.0869565217391304,1.0,0.6666666666666666,1.0,0.0869565217391304,0.7653606369886217,0.75,1.0,0.1304347826086956,0.8048099750039491,0.8,1.0,0.1739130434782608,0.830419897363192,0.6666666666666666,1.0,0.1739130434782608,0.7409096387260823,0.5714285714285714,1.0,0.1739130434782608,0.6730234638881231,0.5,1.0,0.1739130434782608,0.6193198671454698,0.4444444444444444,1.0,0.1739130434782608,0.5754994188159135,0.5,1.0,0.217391304347826,0.6025064803817581,0.4545454545454545,1.0,0.217391304347826,0.5676563294594322,0.4166666666666667,1.0,0.217391304347826,0.5375345510800646,0.4615384615384615,1.0,0.2608695652173913,0.5602156883524859,0.4285714285714285,1.0,0.2608695652173913,0.5346618105482706,0.4,1.0,0.2608695652173913,0.5118572521630046,0.4375,1.0,0.3043478260869565,0.5314157874467059,0.4117647058823529,1.0,0.3043478260869565,0.5113332273726218,0.3888888888888889,1.0,0.3043478260869565,0.4930429406345936,0.3684210526315789,1.0,0.3043478260869565,0.4762975826398697,0.35,1.0,0.3043478260869565,0.4608949327392208,rrf_hop1_llm,False
1.0,1.0,0.0256410256410256,1.0,0.5,1.0,0.0256410256410256,0.6131471927654584,0.3333333333333333,1.0,0.0256410256410256,0.4692787260227564,0.5,1.0,0.0512820512820512,0.5585075862632192,0.6,1.0,0.0769230769230769,0.6164336326286644,0.6666666666666666,1.0,0.1025641025641025,0.6577779270716585,0.5714285714285714,1.0,0.1025641025641025,0.5975087322498515,0.5,1.0,0.1025641025641025,0.5498307986729412,0.5555555555555556,1.0,0.1282051282051282,0.5816828629660384,0.6,1.0,0.1538461538461538,0.6082965289412681,0.6363636363636364,1.0,0.1794871794871795,0.6309534223153381,0.6666666666666666,1.0,0.2051282051282051,0.650536290765457,0.6923076923076923,1.0,0.2307692307692307,0.6676753751649285,0.7142857142857143,1.0,0.2564102564102564,0.6828341488853529,0.6666666666666666,1.0,0.2564102564102564,0.6537096987965363,0.6875,1.0,0.282051282051282,0.6675845972857651,0.6470588235294118,1.0,0.282051282051282,0.642356126291442,0.6111111111111112,1.0,0.282051282051282,0.6193791768016373,0.5789473684210527,1.0,0.282051282051282,0.5983430251904382,0.55,1.0,0.282051282051282,0.5789936342352634,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0,0.0333333333333333,0.0916254443047636,0.125,1.0,0.0333333333333333,0.0843142342558857,0.1111111111111111,1.0,0.0333333333333333,0.0783485164714951,0.1,1.0,0.0333333333333333,0.07336392209936,0.0909090909090909,1.0,0.0333333333333333,0.0691204096382219,0.0833333333333333,1.0,0.0333333333333333,0.0654526452664297,0.0769230769230769,1.0,0.0333333333333333,0.0622425883084493,0.0714285714285714,1.0,0.0333333333333333,0.0594034327315504,0.0666666666666666,1.0,0.0333333333333333,0.0568697394262015,0.125,1.0,0.0666666666666666,0.0946583710514712,0.1176470588235294,1.0,0.0666666666666666,0.091081167535765,0.1111111111111111,1.0,0.0666666666666666,0.0878232124851547,0.1052631578947368,1.0,0.0666666666666666,0.0848404476748163,0.1,1.0,0.0666666666666666,0.0820968525767543,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0526315789473684,0.0636207881989517,0.0909090909090909,1.0,0.0526315789473684,0.0599408376212816,0.0833333333333333,1.0,0.0526315789473684,0.0567601726079605,0.0769230769230769,1.0,0.0526315789473684,0.0539764289368731,0.0714285714285714,1.0,0.0526315789473684,0.0515143288956959,0.0666666666666666,1.0,0.0526315789473684,0.0493171240499355,0.0625,1.0,0.0526315789473684,0.0473411227365995,0.0588235294117647,1.0,0.0526315789473684,0.0455520698635181,0.0555555555555555,1.0,0.0526315789473684,0.0439226814828813,0.0526315789473684,1.0,0.0526315789473684,0.0424309229261673,0.05,1.0,0.0526315789473684,0.0424309229261673,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0277777777777777,0.1312050775123417,0.1666666666666666,1.0,0.0277777777777777,0.1170625931379635,0.1428571428571428,1.0,0.0277777777777777,0.1063366810302298,0.125,1.0,0.0277777777777777,0.0978515946351604,0.1111111111111111,1.0,0.0277777777777777,0.0909280306189788,0.1,1.0,0.0277777777777777,0.0851431176416209,0.0909090909090909,1.0,0.0277777777777777,0.0802182735172428,0.0833333333333333,1.0,0.0277777777777777,0.0759616186867349,0.0769230769230769,1.0,0.0277777777777777,0.0722361600500024,0.0714285714285714,1.0,0.0277777777777777,0.0689411541347056,0.0666666666666666,1.0,0.0277777777777777,0.0660006550311689,0.0625,1.0,0.0277777777777777,0.0633561905873263,0.0588235294117647,1.0,0.0277777777777777,0.0609619175273399,0.0555555555555555,1.0,0.0277777777777777,0.0587813219939647,0.0526315789473684,1.0,0.0277777777777777,0.0567849151923073,0.05,1.0,0.0277777777777777,0.0549485880719858,rrf_hop1_llm,False
1.0,1.0,0.0588235294117647,1.0,0.5,1.0,0.0588235294117647,0.6131471927654584,0.6666666666666666,1.0,0.1176470588235294,0.7039180890341347,0.75,1.0,0.1764705882352941,0.75369761125927,0.8,1.0,0.2352941176470588,0.7860137352654724,0.6666666666666666,1.0,0.2352941176470588,0.7012899792965542,0.5714285714285714,1.0,0.2352941176470588,0.6370339733570289,0.625,1.0,0.2941176470588235,0.6659966799668502,0.5555555555555556,1.0,0.2941176470588235,0.6188735782380815,0.5,1.0,0.2941176470588235,0.5795003533950692,0.4545454545454545,1.0,0.2941176470588235,0.5459809217657812,0.4166666666666667,1.0,0.2941176470588235,0.5170093143489259,0.3846153846153846,1.0,0.2941176470588235,0.4916531298874603,0.3571428571428571,1.0,0.2941176470588235,0.4692266890283118,0.3333333333333333,1.0,0.2941176470588235,0.4492130893756672,0.3125,1.0,0.2941176470588235,0.431214358272141,0.2941176470588235,1.0,0.2941176470588235,0.4149184776088734,0.2777777777777778,1.0,0.2941176470588235,0.4149184776088734,0.2631578947368421,1.0,0.2941176470588235,0.4149184776088734,0.25,1.0,0.2941176470588235,0.4149184776088734,rrf_hop1_llm,False
1.0,1.0,0.024390243902439,1.0,1.0,1.0,0.048780487804878,1.0,0.6666666666666666,1.0,0.048780487804878,0.7653606369886217,0.5,1.0,0.048780487804878,0.6366824387328317,0.6,1.0,0.073170731707317,0.6843515475204855,0.6666666666666666,1.0,0.0975609756097561,0.7183750273402227,0.7142857142857143,1.0,0.1219512195121951,0.7441790405874917,0.75,1.0,0.1463414634146341,0.7645921559984156,0.6666666666666666,1.0,0.1463414634146341,0.7104928563593765,0.6,1.0,0.1463414634146341,0.6652907408280685,0.5454545454545454,1.0,0.1463414634146341,0.6268090257261936,0.5833333333333334,1.0,0.1707317073170731,0.6466118099758832,0.5384615384615384,1.0,0.1707317073170731,0.6148994058205387,0.5,1.0,0.1707317073170731,0.5868511654643421,0.4666666666666667,1.0,0.1707317073170731,0.5618206108179022,0.4375,1.0,0.1707317073170731,0.5393100065151996,0.4117647058823529,1.0,0.1707317073170731,0.5189291185923273,0.3888888888888889,1.0,0.1707317073170731,0.500367128352547,0.3684210526315789,1.0,0.1707317073170731,0.4833730168817065,0.35,1.0,0.1707317073170731,0.4677415595285442,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.5,1.0,0.0294117647058823,0.3868528072345416,0.3333333333333333,1.0,0.0294117647058823,0.2960819109658652,0.25,1.0,0.0294117647058823,0.24630238874073,0.4,1.0,0.0588235294117647,0.3451913422468693,0.5,1.0,0.088235294117647,0.4157726138414091,0.4285714285714285,1.0,0.088235294117647,0.3776772633684371,0.375,1.0,0.088235294117647,0.3475406804124244,0.3333333333333333,1.0,0.088235294117647,0.3229501751883213,0.3,1.0,0.088235294117647,0.3024038304938508,0.2727272727272727,1.0,0.088235294117647,0.2849122026436033,0.25,1.0,0.088235294117647,0.269793790709783,0.3076923076923077,1.0,0.1176470588235294,0.3056059952945045,0.2857142857142857,1.0,0.1176470588235294,0.2916659746518164,0.3333333333333333,1.0,0.1470588235294117,0.3218780532380141,0.375,1.0,0.1764705882352941,0.3490485317121212,0.3529411764705882,1.0,0.1764705882352941,0.335857752904891,0.3888888888888889,1.0,0.2058823529411764,0.3596139875556776,0.3684210526315789,1.0,0.2058823529411764,0.3474003151445499,0.35,1.0,0.2058823529411764,0.3361659826083875,rrf_hop1_llm,False
1.0,1.0,0.0294117647058823,1.0,1.0,1.0,0.0588235294117647,1.0,1.0,1.0,0.088235294117647,1.0,1.0,1.0,0.1176470588235294,1.0,1.0,1.0,0.1470588235294117,1.0,1.0,1.0,0.1764705882352941,1.0,0.8571428571428571,1.0,0.1764705882352941,0.9083745556952364,0.75,1.0,0.1764705882352941,0.8358912271816661,0.6666666666666666,1.0,0.1764705882352941,0.7767471075223497,0.6,1.0,0.1764705882352941,0.727329844310522,0.5454545454545454,1.0,0.1764705882352941,0.6852596663624393,0.5,1.0,0.1764705882352941,0.6488974543491512,0.4615384615384615,1.0,0.1764705882352941,0.617072953141136,0.4285714285714285,1.0,0.1764705882352941,0.5889255678238341,0.4,1.0,0.1764705882352941,0.5638065351361572,0.375,1.0,0.1764705882352941,0.5412163603163845,0.3529411764705882,1.0,0.1764705882352941,0.520763430001022,0.3333333333333333,1.0,0.1764705882352941,0.5021358268109466,0.3684210526315789,1.0,0.2058823529411764,0.5190449297017972,0.35,1.0,0.2058823529411764,0.5022599036460412,rrf_hop1_llm,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0217391304347826,0.2346393630113782,0.25,1.0,0.0217391304347826,0.1951900249960508,0.4,1.0,0.0434782608695652,0.3007851801491498,0.5,1.0,0.0652173913043478,0.3761529544118812,0.4285714285714285,1.0,0.0652173913043478,0.3416877728373431,0.5,1.0,0.0869565217391304,0.3942174932338048,0.4444444444444444,1.0,0.0869565217391304,0.3663243346104894,0.4,1.0,0.0869565217391304,0.3430184917061136,0.3636363636363636,1.0,0.0869565217391304,0.3231776325712339,0.3333333333333333,1.0,0.0869565217391304,0.3060287265866048,0.3846153846153846,1.0,0.108695652173913,0.340063826402529,0.4285714285714285,1.0,0.1304347826086956,0.3701663899138895,0.4,1.0,0.1304347826086956,0.354377940309834,0.375,1.0,0.1304347826086956,0.3401789923995605,0.3529411764705882,1.0,0.1304347826086956,0.3273233994492086,0.3333333333333333,1.0,0.1304347826086956,0.3156151072602689,0.3684210526315789,1.0,0.1521739130434782,0.3388590665396715,0.35,1.0,0.1521739130434782,0.3279009433876637,rrf_hop1_llm,False
